,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
papain_and_aspartic_peptide_inhibitor_2_2,papain,aspartic_peptide_inhibitor_2,0.239,2174,0.488,0.932,0.576,93.667,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.207428,0.0,0.0,47245,6
papain_and_aspartic_peptide_inhibitor_2_3,papain,aspartic_peptide_inhibitor_2,0.259,1991,0.513,0.934,0.597,94.589,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.160246,0.0,0.0,47245,6
papain_and_aspartic_peptide_inhibitor_2_4,papain,aspartic_peptide_inhibitor_2,0.349,2422,0.647,0.941,0.705,95.481,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.910809,0.0,0.0,47245,6
papain_and_aspartic_peptide_inhibitor_2_5,papain,aspartic_peptide_inhibitor_2,0.351,2431,0.669,0.94,0.723,95.347,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,4.9279017,0.0,0.0,47245,6
papain_and_Thermolysin_2182_1,papain,Thermolysin_2182,0.427,4744,0.723,0.941,0.766,95.922,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.002447,0.0,0.0,47245,7
papain_and_Thermolysin_2182_2,papain,Thermolysin_2182,0.346,3962,0.623,0.933,0.685,94.375,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.1250668,0.0,0.0,47245,7
papain_and_Thermolysin_2182_3,papain,Thermolysin_2182,0.368,3936,0.702,0.938,0.749,95.196,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.8125477,0.0,0.0,47245,7
papain_and_Thermolysin_2182_4,papain,Thermolysin_2182,0.45,4571,0.746,0.942,0.785,95.571,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.018625,0.0,0.0,47245,7
papain_and_Thermolysin_2182_5,papain,Thermolysin_2182,0.422,4358,0.721,0.94,0.765,95.222,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.9822197,0.0,0.0,47245,7
papain_and_Pepsin_2081_1,papain,Pepsin_2081,0.097,2317,0.36,0.911,0.47,91.664,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.21988,3.4417419138922134,22.646018646481203,47245,84
papain_and_Pepsin_2081_2,papain,Pepsin_2081,0.227,1732,0.366,0.909,0.474,92.799,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.7216864,4.349044980063453,28.615903277164445,47245,84
papain_and_Pepsin_2081_3,papain,Pepsin_2081,0.184,1938,0.344,0.909,0.457,91.77,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,4.816656,0.0,0.0,47245,84
papain_and_Pepsin_2081_4,papain,Pepsin_2081,0.138,2034,0.331,0.908,0.446,91.223,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.9668813,0.0,0.0,47245,84
papain_and_Pepsin_2081_5,papain,Pepsin_2081,0.173,1921,0.344,0.909,0.457,91.313,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.9366093,0.0,0.0,47245,84
