,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
thermolysin_and_M36_455_4,thermolysin,M36_455,0.217,4387,0.482,0.938,0.574,93.526,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.1783867,0.02589625834614734,0.1887619968375781,27893,2
thermolysin_and_M36_455_5,thermolysin,M36_455,0.223,4315,0.48,0.938,0.572,93.38,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.5139832,0.0,0.0,27893,2
thermolysin_and_S8B_543_1,thermolysin,S8B_543,0.197,3974,0.491,0.942,0.581,94.085,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.8220778,0.0,0.0,27893,5
thermolysin_and_S8B_543_2,thermolysin,S8B_543,0.16,3528,0.437,0.937,0.537,94.013,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,9.233834,1.9379722665686412,14.126191898597867,27893,5
thermolysin_and_S8B_543_3,thermolysin,S8B_543,0.198,3769,0.459,0.939,0.555,94.148,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.984466,3.158488898953988,23.02273415667314,27893,5
thermolysin_and_S8B_543_4,thermolysin,S8B_543,0.199,3864,0.477,0.941,0.57,94.04,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.2241335,0.0,0.0,27893,5
thermolysin_and_S8B_543_5,thermolysin,S8B_543,0.22,3749,0.494,0.942,0.583,94.382,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.3411765,0.0,0.0,27893,5
thermolysin_and_Pepsin_224_1,thermolysin,Pepsin_224,0.219,4497,0.529,0.944,0.612,94.616,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.743969,8.515704802690195,62.07234348487641,27893,201
thermolysin_and_Pepsin_224_2,thermolysin,Pepsin_224,0.213,4321,0.501,0.942,0.589,94.845,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.371811,0.0,0.0,27893,201
thermolysin_and_Pepsin_224_3,thermolysin,Pepsin_224,0.25,4553,0.535,0.944,0.617,94.4,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.359019,0.0,0.0,27893,201
thermolysin_and_Pepsin_224_4,thermolysin,Pepsin_224,0.192,3944,0.455,0.941,0.552,94.083,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.7113237,0.0,0.0,27893,201
thermolysin_and_Pepsin_224_5,thermolysin,Pepsin_224,0.243,4328,0.516,0.944,0.601,94.192,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.226784,0.0,0.0,27893,201
thermolysin_and_Pepsin_840_1,thermolysin,Pepsin_840,0.174,4136,0.479,0.941,0.571,94.027,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.5044413,4.197598124938654,30.59696861971466,27893,10
thermolysin_and_Pepsin_840_2,thermolysin,Pepsin_840,0.168,2747,0.382,0.933,0.492,93.828,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.302888,4.468134376076518,32.568950915347465,27893,10
thermolysin_and_Pepsin_840_3,thermolysin,Pepsin_840,0.19,4599,0.487,0.939,0.577,93.856,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.26121,2.9067043544723243,21.18743607021156,27893,10
thermolysin_and_Pepsin_840_4,thermolysin,Pepsin_840,0.177,3752,0.447,0.938,0.545,93.757,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.6363626,0.9706880225467289,7.0755012941666955,27893,10
thermolysin_and_Pepsin_840_5,thermolysin,Pepsin_840,0.196,3800,0.454,0.939,0.551,93.739,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.040559,0.0,0.0,27893,10
thermolysin_and_M36_211_1,thermolysin,M36_211,0.222,3756,0.544,0.948,0.625,95.216,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.4802737,0.0,0.0,27893,5
thermolysin_and_M36_211_2,thermolysin,M36_211,0.223,3921,0.541,0.947,0.622,95.106,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.0870275,0.0,0.0,27893,5
thermolysin_and_M36_211_3,thermolysin,M36_211,0.21,4100,0.535,0.947,0.618,94.924,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.6220107,0.1507030064064555,1.098498479528067,27893,5
thermolysin_and_M36_211_4,thermolysin,M36_211,0.22,3876,0.532,0.948,0.615,94.746,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.4920044,0.0,0.0,27893,5
thermolysin_and_M36_211_5,thermolysin,M36_211,0.313,4281,0.622,0.952,0.688,96.101,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.9450808,0.0,0.0,27893,5
thermolysin_and_Pepsin_1710_1,thermolysin,Pepsin_1710,0.214,3811,0.464,0.938,0.559,93.943,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.069185,0.0,0.0,27893,5
thermolysin_and_Pepsin_1710_2,thermolysin,Pepsin_1710,0.13,2725,0.366,0.931,0.479,93.628,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.475317,0.0,0.0,27893,5
thermolysin_and_Pepsin_1710_3,thermolysin,Pepsin_1710,0.194,4128,0.468,0.937,0.561,93.848,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.80642,3.8170780215900733,27.82329631598566,27893,5
thermolysin_and_Pepsin_1710_4,thermolysin,Pepsin_1710,0.176,3305,0.396,0.934,0.503,93.314,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.1476154,0.0,0.0,27893,5
thermolysin_and_Pepsin_1710_5,thermolysin,Pepsin_1710,0.178,3927,0.435,0.937,0.535,93.417,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.8127966,3.0710229100693467,22.385180480132274,27893,5
thermolysin_and_S8B_1357_1,thermolysin,S8B_1357,0.221,4643,0.498,0.941,0.586,94.003,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.5332646,0.0,0.0,27893,385
thermolysin_and_S8B_1357_2,thermolysin,S8B_1357,0.18,4139,0.448,0.937,0.546,93.904,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.718518,0.0,0.0,27893,385
thermolysin_and_S8B_1357_3,thermolysin,S8B_1357,0.191,4756,0.468,0.939,0.562,93.61,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.7157135,3.148516877228009,22.950046484641806,27893,385
thermolysin_and_S8B_1357_4,thermolysin,S8B_1357,0.204,4234,0.462,0.939,0.557,93.561,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.371186,0.0,0.0,27893,385
thermolysin_and_S8B_1357_5,thermolysin,S8B_1357,0.226,5120,0.518,0.942,0.603,93.805,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.4809623,0.0,0.0,27893,385
thermolysin_and_M36_139_1,thermolysin,M36_139,0.213,3482,0.527,0.948,0.611,95.036,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.356808,7.779131862276632,56.703344721019256,27893,8
thermolysin_and_M36_139_2,thermolysin,M36_139,0.171,2952,0.448,0.943,0.547,94.818,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.964351,7.762134623975252,56.579449114186545,27893,8
thermolysin_and_M36_139_3,thermolysin,M36_139,0.212,3570,0.508,0.946,0.596,94.81,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.779066,6.126492052740462,44.65698704526906,27893,8
thermolysin_and_M36_139_4,thermolysin,M36_139,0.183,3623,0.487,0.946,0.578,94.567,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.164748,0.0,0.0,27893,8
thermolysin_and_M36_139_5,thermolysin,M36_139,0.214,3407,0.5,0.947,0.589,94.85,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.9685082,0.18176901930466438,1.324943649716921,27893,8
thermolysin_and_Pepsin_1703_1,thermolysin,Pepsin_1703,0.188,4089,0.47,0.939,0.564,93.858,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,10.07915,11.08948128855804,80.8330147135946,27893,8
thermolysin_and_Pepsin_1703_2,thermolysin,Pepsin_1703,0.134,3144,0.378,0.931,0.489,93.758,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.500285,2.5053175930554796,18.26166333592448,27893,8
thermolysin_and_Pepsin_1703_3,thermolysin,Pepsin_1703,0.18,4550,0.462,0.937,0.557,93.595,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.422519,1.116603586225264,8.13910333278857,27893,8
thermolysin_and_Pepsin_1703_4,thermolysin,Pepsin_1703,0.169,3723,0.424,0.936,0.526,93.301,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.060491,1.1559607075399656,8.425983727239345,27893,8
thermolysin_and_Pepsin_1703_5,thermolysin,Pepsin_1703,0.188,3666,0.439,0.936,0.539,93.552,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.0403647,0.5868721062701681,4.277805279321875,27893,8
thermolysin_and_M36_8_1,thermolysin,M36_8,0.204,3877,0.497,0.943,0.587,94.611,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.191143,0.0748067964364573,0.5452787844336854,27893,90
thermolysin_and_M36_8_2,thermolysin,M36_8,0.155,3419,0.422,0.938,0.526,94.228,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,9.001555,5.095139680715345,37.13929353972845,27893,90
thermolysin_and_M36_8_3,thermolysin,M36_8,0.198,3947,0.473,0.942,0.567,94.2,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.827846,2.8023688689145505,20.426917916134926,27893,90
thermolysin_and_M36_8_4,thermolysin,M36_8,0.18,3856,0.466,0.942,0.561,94.2,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.7703285,1.1095603171324564,8.087763810281045,27893,90
thermolysin_and_M36_8_5,thermolysin,M36_8,0.169,4873,0.497,0.943,0.587,94.198,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.78217,5.293571608786795,38.58569581446749,27893,90
thermolysin_and_aspartic_peptide_inhibitor_4_1,thermolysin,aspartic_peptide_inhibitor_4,0.234,3664,0.59,0.949,0.662,95.453,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.3068347,0.051670035516048284,0.37663120865987526,27893,8
thermolysin_and_aspartic_peptide_inhibitor_4_2,thermolysin,aspartic_peptide_inhibitor_4,0.204,3500,0.526,0.947,0.61,95.662,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.8242145,0.0,0.0,27893,8
thermolysin_and_aspartic_peptide_inhibitor_4_3,thermolysin,aspartic_peptide_inhibitor_4,0.217,3375,0.527,0.948,0.611,95.253,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.519769,0.39018112545312356,2.84409304944328,27893,8
thermolysin_and_aspartic_peptide_inhibitor_4_4,thermolysin,aspartic_peptide_inhibitor_4,0.286,3828,0.609,0.953,0.678,95.798,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.9086814,1.0846842518837885,7.906438165200004,27893,8
thermolysin_and_aspartic_peptide_inhibitor_4_5,thermolysin,aspartic_peptide_inhibitor_4,0.305,4085,0.634,0.953,0.698,96.516,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.1742587,0.0,0.0,27893,8
thermolysin_and_pepstatin_a_1,thermolysin,pepstatin_a,0.278,2272,0.637,0.957,0.701,96.862,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.0516753,0.3941989456955874,2.8733795881302386,27893,1
thermolysin_and_pepstatin_a_2,thermolysin,pepstatin_a,0.298,2313,0.628,0.956,0.694,96.919,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.130587,0.0,0.0,27893,1
thermolysin_and_pepstatin_a_3,thermolysin,pepstatin_a,0.3,2292,0.64,0.957,0.703,96.781,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.8670535,0.0,0.0,27893,1
thermolysin_and_pepstatin_a_4,thermolysin,pepstatin_a,0.326,2449,0.691,0.959,0.745,97.35,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.1335993,0.0,0.0,27893,1
thermolysin_and_pepstatin_a_5,thermolysin,pepstatin_a,0.309,2286,0.656,0.959,0.716,96.785,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.5730715,0.0,0.0,27893,1
thermolysin_and_Trypsin_4530_1,thermolysin,Trypsin_4530,0.256,4989,0.567,0.943,0.642,94.46,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.48542,0.0,0.0,27893,14
thermolysin_and_Trypsin_4530_2,thermolysin,Trypsin_4530,0.205,4247,0.483,0.938,0.574,93.884,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.7472057,0.43140991339201645,3.1446163232889894,27893,14
thermolysin_and_Trypsin_4530_3,thermolysin,Trypsin_4530,0.188,5223,0.505,0.94,0.592,93.804,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.062117,9.256813681130925,67.4744054313793,27893,14
thermolysin_and_Trypsin_4530_4,thermolysin,Trypsin_4530,0.207,4098,0.482,0.94,0.573,93.407,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.553752,0.0,0.0,27893,14
thermolysin_and_Trypsin_4530_5,thermolysin,Trypsin_4530,0.259,5087,0.563,0.945,0.639,94.455,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.010182,0.0,0.0,27893,14
