,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
pepsin_and_M36_102_2,pepsin,M36_102,0.156,3622,0.461,0.925,0.554,91.486,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.344119,12.087596556748554,96.94896179618667,41918,10
pepsin_and_M36_102_3,pepsin,M36_102,0.181,4196,0.486,0.931,0.575,92.366,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.22828,0.02466132467092216,0.19779695757877894,41918,10
pepsin_and_M36_102_4,pepsin,M36_102,0.301,5877,0.664,0.939,0.719,93.43,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.227448,0.0,0.0,41918,10
pepsin_and_M36_102_5,pepsin,M36_102,0.181,4164,0.502,0.928,0.587,91.855,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.9496183,0.0,0.0,41918,10
pepsin_and_Pepsin_441_1,pepsin,Pepsin_441,0.163,3864,0.492,0.93,0.58,91.926,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.8579698,2.208431950741741,17.712800374893657,41918,3
pepsin_and_Pepsin_441_2,pepsin,Pepsin_441,0.156,3265,0.433,0.925,0.531,91.724,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.141679,1.3683285045999338,10.974723328520483,41918,3
pepsin_and_Pepsin_441_3,pepsin,Pepsin_441,0.174,3241,0.454,0.93,0.549,92.884,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.1778555,12.548358771373117,100.64452014254985,41918,3
pepsin_and_Pepsin_441_4,pepsin,Pepsin_441,0.184,4107,0.506,0.933,0.592,92.139,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.8408318,0.0,0.0,41918,3
pepsin_and_Pepsin_441_5,pepsin,Pepsin_441,0.164,2842,0.419,0.928,0.521,91.886,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.249635,12.671736944207339,101.63407879537488,41918,3
pepsin_and_Trypsin_510_1,pepsin,Trypsin_510,0.154,4097,0.448,0.92,0.543,90.873,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.782096,1.859937124041184,14.917686269178567,41918,61
pepsin_and_Trypsin_510_2,pepsin,Trypsin_510,0.175,4209,0.466,0.917,0.556,90.453,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.845449,12.639846524312622,101.37830064415002,41918,61
pepsin_and_Trypsin_510_3,pepsin,Trypsin_510,0.171,3996,0.456,0.922,0.55,91.408,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.6680965,0.0,0.0,41918,61
pepsin_and_Trypsin_510_4,pepsin,Trypsin_510,0.176,5019,0.512,0.925,0.595,91.055,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.62017,0.17985895553581824,1.4425646096873457,41918,61
pepsin_and_Trypsin_510_5,pepsin,Trypsin_510,0.151,4032,0.443,0.921,0.539,90.547,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.061806,5.668756254516523,45.46644413311295,41918,61
pepsin_and_Thermolysin_1225_1,pepsin,Thermolysin_1225,0.178,3542,0.508,0.932,0.592,92.883,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.41497,0.6166152072957837,4.945582349180171,41918,8
pepsin_and_Thermolysin_1225_2,pepsin,Thermolysin_1225,0.226,3432,0.527,0.931,0.607,93.289,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.506629,0.0,0.0,41918,8
pepsin_and_Thermolysin_1225_3,pepsin,Thermolysin_1225,0.178,3304,0.487,0.935,0.577,93.409,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,10.739848,12.625165488527013,101.26055091856765,41918,8
pepsin_and_Thermolysin_1225_4,pepsin,Thermolysin_1225,0.183,3515,0.5,0.935,0.587,92.708,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.9995,1.1751681779561618,9.42547463872443,41918,8
pepsin_and_Thermolysin_1225_5,pepsin,Thermolysin_1225,0.33,5560,0.728,0.943,0.771,94.955,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.315689,0.0,0.0,41918,8
pepsin_and_Trypsin_3075_1,pepsin,Trypsin_3075,0.215,5205,0.558,0.929,0.632,91.69,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.430548,0.0,0.0,41918,9
pepsin_and_Trypsin_3075_2,pepsin,Trypsin_3075,0.152,4284,0.47,0.919,0.56,90.288,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,9.6938,3.6922514867987126,29.613823281991596,41918,9
pepsin_and_Trypsin_3075_3,pepsin,Trypsin_3075,0.199,4958,0.525,0.931,0.606,92.359,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.008022,0.0,0.0,41918,9
pepsin_and_Trypsin_3075_4,pepsin,Trypsin_3075,0.197,5387,0.549,0.93,0.625,91.194,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.079208,7.318631420505058,58.69932162740663,41918,9
pepsin_and_Trypsin_3075_5,pepsin,Trypsin_3075,0.222,5184,0.552,0.93,0.628,91.786,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.109849,0.0,0.0,41918,9
pepsin_and_aspartic_peptide_inhibitor_3_1,pepsin,aspartic_peptide_inhibitor_3,0.208,3559,0.579,0.936,0.65,93.08,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.7894583,0.0,0.0,41918,14
pepsin_and_aspartic_peptide_inhibitor_3_2,pepsin,aspartic_peptide_inhibitor_3,0.227,3667,0.586,0.933,0.655,93.262,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.015764,0.0,0.0,41918,14
pepsin_and_aspartic_peptide_inhibitor_3_3,pepsin,aspartic_peptide_inhibitor_3,0.179,3216,0.523,0.936,0.605,93.591,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,10.135965,1.6426260763151912,13.174735934513885,41918,14
pepsin_and_aspartic_peptide_inhibitor_3_4,pepsin,aspartic_peptide_inhibitor_3,0.238,3635,0.591,0.939,0.66,93.201,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.359934,0.13973847833297742,1.1207770158243298,41918,14
pepsin_and_aspartic_peptide_inhibitor_3_5,pepsin,aspartic_peptide_inhibitor_3,0.252,3719,0.611,0.939,0.676,93.597,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.572841,0.0,0.0,41918,14
pepsin_and_Thermolysin_420_1,pepsin,Thermolysin_420,0.198,2935,0.526,0.935,0.608,93.33,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.458763,0.0,0.0,41918,5
pepsin_and_Thermolysin_420_2,pepsin,Thermolysin_420,0.192,3406,0.546,0.934,0.624,93.33,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.871158,0.0,0.0,41918,5
pepsin_and_Thermolysin_420_3,pepsin,Thermolysin_420,0.158,3182,0.502,0.938,0.589,94.016,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,12.426846,12.511393538804391,100.34803929102014,41918,5
pepsin_and_Thermolysin_420_4,pepsin,Thermolysin_420,0.222,3486,0.549,0.939,0.627,93.412,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.934968,0.0,0.0,41918,5
pepsin_and_Thermolysin_420_5,pepsin,Thermolysin_420,0.239,3331,0.575,0.938,0.648,93.774,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.535764,0.0,0.0,41918,5
pepsin_and_Pepsin_770_1,pepsin,Pepsin_770,0.205,4017,0.526,0.933,0.607,92.367,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.447169,2.2678486624848686,18.189354046237316,41918,11
pepsin_and_Pepsin_770_2,pepsin,Pepsin_770,0.179,3527,0.472,0.93,0.564,92.216,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.6263103,0.0,0.0,41918,11
pepsin_and_Pepsin_770_3,pepsin,Pepsin_770,0.21,3624,0.499,0.934,0.586,92.913,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.650223,0.0,0.0,41918,11
pepsin_and_Pepsin_770_4,pepsin,Pepsin_770,0.219,3441,0.475,0.934,0.567,92.478,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.859279,0.0,0.0,41918,11
pepsin_and_Pepsin_770_5,pepsin,Pepsin_770,0.19,3116,0.453,0.929,0.548,91.732,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.8326917,5.360277699744177,42.99228183946244,41918,11
pepsin_and_S8B_1042_1,pepsin,S8B_1042,0.217,4651,0.543,0.929,0.62,91.98,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.524721,0.0,0.0,41918,709
pepsin_and_S8B_1042_2,pepsin,S8B_1042,0.156,3475,0.435,0.92,0.532,91.026,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.511555,1.4032878778150961,11.255116119787424,41918,709
pepsin_and_S8B_1042_3,pepsin,S8B_1042,0.22,4757,0.539,0.926,0.616,91.83,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.166047,0.05317694843586702,0.42650744655010436,41918,709
pepsin_and_S8B_1042_4,pepsin,S8B_1042,0.164,3772,0.444,0.919,0.539,90.701,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.385543,1.2684816656093951,10.173898505048085,41918,709
pepsin_and_S8B_1042_5,pepsin,S8B_1042,0.182,3575,0.459,0.921,0.552,90.899,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.285199,8.255775303240863,66.21571465544484,41918,709
pepsin_and_M36_456_1,pepsin,M36_456,0.191,3953,0.478,0.928,0.568,91.867,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.418007,0.9446731718335483,7.576781936425636,41918,2
pepsin_and_M36_456_2,pepsin,M36_456,0.181,3593,0.44,0.925,0.537,91.617,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.085112,11.902828360137033,95.46702245859025,41918,2
pepsin_and_M36_456_3,pepsin,M36_456,0.157,4428,0.476,0.929,0.566,91.673,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.279932,0.0,0.0,41918,2
pepsin_and_M36_456_4,pepsin,M36_456,0.177,3736,0.454,0.929,0.549,91.538,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.949697,0.0,0.0,41918,2
pepsin_and_M36_456_5,pepsin,M36_456,0.184,3154,0.429,0.924,0.528,91.303,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.5473433,1.7002860351883702,13.637199512258343,41918,2
pepsin_and_Trypsin_735_1,pepsin,Trypsin_735,0.186,4516,0.52,0.926,0.601,91.393,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.114233,12.713747867594584,101.9710287744192,41918,6
pepsin_and_Trypsin_735_2,pepsin,Trypsin_735,0.297,5295,0.599,0.93,0.665,93.246,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.02572,0.0,0.0,41918,6
pepsin_and_Trypsin_735_3,pepsin,Trypsin_735,0.174,4262,0.489,0.929,0.577,92.177,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,10.616507,4.77775296818539,38.32012326103136,41918,6
pepsin_and_Trypsin_735_4,pepsin,Trypsin_735,0.232,5193,0.573,0.933,0.645,92.251,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.780341,0.16474720382959585,1.3213603130381444,41918,6
pepsin_and_Trypsin_735_5,pepsin,Trypsin_735,0.285,4906,0.577,0.932,0.648,93.136,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.882102,0.0,0.0,41918,6
